interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,6,20,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.81900968251239,-0.01047515755159087,0.04255407547281844,-0.2461610888076258,0.5681995957692617,-0.02965762831101866,0.04308922796682189,-0.6882840494114822,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,22,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8676398817581927,-0.007448924049076803,0.04235373057067395,-0.17587409535618323,0.6070775009469793,-0.02618529083735506,0.04289151833503598,-0.6105004405023726,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,24,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8951865901372318,-0.005809103373605025,0.04282178039452859,-0.13565767980883076,0.6295552459416426,-0.024277807779193642,0.043349170706027305,-0.5600524158543599,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,26,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.868348552769249,-0.00740608905400882,0.04333743364483286,-0.17089357701022637,0.6138044211057881,-0.025607131076907704,0.04384949137612364,-0.5839778358489917,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,28,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8876996416505636,-0.006249744088789744,0.04329949097913085,-0.14433758798231477,0.6328411613747011,-0.02400468214053916,0.04379826943919603,-0.5480737583448182,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,30,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9034344695394648,-0.005327924524569999,0.043390556622439104,-0.12278995567931254,0.6473527227903276,-0.022815200193629728,0.04388797941357651,-0.5198507768751817,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,32,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.908446215393679,-0.005037681755486293,0.0434182964067872,-0.1160267023903498,0.6520517904849674,-0.022435736630316127,0.043910062783833095,-0.5109474960390302,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,34,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8960831369682635,-0.0057565848043114485,0.04337617667733922,-0.13271305230824618,0.6453692596247426,-0.022976198090681486,0.04386649569498708,-0.5237755541368018,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,36,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9116894564569935,-0.004850709664386095,0.043381557547329655,-0.1118150186077097,0.6577266698493132,-0.021981102156526253,0.04386934791725571,-0.5010583288811579,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,6,38,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9259869778433171,-0.004034312798943084,0.043526929174485224,-0.09268544497524381,0.6703174077728774,-0.02098626370262342,0.04400011254641937,-0.47695931869454355,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,2,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9251663625430443,-0.004080828342496725,0.04303039655515125,-0.0948359454988151,0.561159497738653,-0.03031174184608632,0.043593884772505365,-0.6953209608243933,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,4,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9107080296707226,-0.004907218414070498,0.04254445952706673,-0.11534330130456898,0.563778152238189,-0.03006748238690143,0.043169974428962705,-0.696490623045845,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,6,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8452087970275224,-0.00882314626306821,0.042005121795972176,-0.21004929603404343,0.5394944403417987,-0.03237743593976114,0.042642672049581005,-0.7592731501936749,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,8,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8444491347272666,-0.008870322431885928,0.04224078934873758,-0.20999423942230447,0.553876896322144,-0.03099707940090048,0.042862179904599125,-0.7231801898525111,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,10,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8167183241797495,-0.010622145951589963,0.04213653646640064,-0.25208872969566404,0.5495285939218675,-0.031410591007156055,0.042711465120542524,-0.7354135691320222,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,12,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8251887952508857,-0.010080813968141263,0.04236955089202981,-0.23792591037441413,0.5599691027629099,-0.030423155052557816,0.0429157633322761,-0.70890397118201,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,14,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8687100019015814,-0.0073842550396683295,0.04253798812465781,-0.17359201422570172,0.5996130247256231,-0.026834388181785757,0.04308622161289442,-0.622806715865636,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,16,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8756299374668821,-0.006967986048158706,0.04248132030009302,-0.16402470542196043,0.6095503494391562,-0.02597201521912665,0.0430214569732717,-0.603699108453312,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,18,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8728934978810141,-0.007132202104460564,0.04246329317652219,-0.16796158684187815,0.6138772483791329,-0.02560090651004913,0.04299308440506688,-0.5954656862681845,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,20,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8764472104921183,-0.006919040316155523,0.042840941398684135,-0.1615053285539622,0.624819302101041,-0.02467397836790493,0.043359552542362824,-0.5690551890220303,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,22,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.889913223964171,-0.0061190789986018965,0.04371257612225023,-0.13998440589474231,0.6365806501317341,-0.02369557546189152,0.044218087207612555,-0.5358797034940966,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,24,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8953539488405912,-0.0057992957226280775,0.04391486486184094,-0.13205769255747557,0.6437484176388216,-0.02310812980322801,0.04441277674235006,-0.5203036490441526,NN,2020-05-08-00:00,2020-07-20-00:00
