interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
1h,34,8,30,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7817724737840523,-0.05911836202604357,0.1938183279127708,-0.30501946158905147,0.7435208785152666,-0.07116501823064417,0.1940757955448355,-0.36668672685772186,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,32,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7760941832346469,-0.06086888785909031,0.19383382034579444,-0.3140261475035771,0.7381204228592579,-0.07291554406369098,0.19408531253317954,-0.3756881090691797,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,34,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7633428196915996,-0.06484706310986499,0.19396563775354528,-0.33432242876060514,0.7272286291143035,-0.07648535808719104,0.19421694617238108,-0.39381402907707624,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,36,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7756966654895319,-0.060991915477097584,0.1933439582016223,-0.3154580884989134,0.7402557963929242,-0.0722218492271491,0.1935720769577524,-0.3731005543889045,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,8,38,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7796741431129975,-0.059763758103063246,0.19333058069595774,-0.3091272880261556,0.7453179370103711,-0.0705853306258401,0.19355355848342767,-0.36468113104664884,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,10,2,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8056582356573986,-0.05189139003163523,0.2196281561290551,-0.23626929691630008,0.7374732693999161,-0.07312617384991443,0.2198948551588393,-0.33255063560760584,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,10,4,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7077013683640174,-0.08302142808117294,0.2217473770062098,-0.3743964379738661,0.649461321485535,-0.1036436700585405,0.22208086341229738,-0.4666933857606814,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,10,6,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7587361366531861,-0.0663006190437576,0.2231404456811543,-0.2971250632818698,0.701048755900859,-0.08528941611202634,0.22351606419293527,-0.38158069944541423,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,10,8,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.8658117132544124,-0.03460003458147331,0.1979040550230169,-0.17483236802524946,0.8081876454807394,-0.051138664286094405,0.1982895914941114,-0.2578988836517577,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,10,10,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7422869231513695,-0.07156387428413241,0.19752442126032566,-0.36230393096464464,0.6976133090550276,-0.0864690590796553,0.19790776158346063,-0.4369159571500182,MM,2020-02-15-00:00,2020-04-19-00:00
