Date,Open,High,Low,Close,Volume,macd_diff,macd_macd,macd_signal,sma_fast_ps,sma_slow_ps,position,macd_inv_sign,sma_conf,sma_inv_sign,macd_diff_conf,sl_flag_short,tp_flag_short,sl_flag_long,tp_flag_long,Complete,emg_pos,trades,log_returns_hold,multiple_hold_acum,macd_log_returns,macd_log_returns_net,macd_multiple_acum,macd_multiple_net_acum,ses,macd_simplecret_net_ses,macd_simple_ret,eff_lev,macd_simple_ret_net_lev,macd_simple_ret_net_lev_acum
2022-12-15-02:25,17655.5,17660.0,17639.8,17652.4,1092.017,10.062351724149977,-49.45956442990064,-59.521916154050615,17694.213333333333,17786.163333333334,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00017559809606143797,0.9937008494564936,0.00017559809606143797,0.00017559809606143797,1.024841691208595,1.022742508257554,5.0,0.008270830028778153,0.0001756135143096138,17.30318290525164,0.0030473976387142263,1.4442017864835177
2022-12-15-02:30,17652.5,17660.0,17651.1,17659.7,1706.673,10.705810247970646,-43.463200782094646,-54.16901103006529,17684.446666666667,17783.156666666666,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00041345601671893145,0.9941117859977588,-0.00041345601671893145,-0.00041345601671893145,1.0244180518293404,1.0223197366187224,5.0,0.00785404055561556,-0.0004133705555585676,17.420633561224776,-0.00715262633047538,1.433871950758996
2022-12-15-02:35,17659.7,17678.9,17654.6,17677.8,1729.633,13.341314982042725,-34.157038557001215,-47.49835353904394,17676.886666666665,17780.811666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0010244075887010035,0.9951306834493894,-0.0010244075887010035,-0.0010244075887010035,1.0233691675372842,1.0212730007560697,5.0,0.006822115874147494,-0.0010238830623719997,17.718842397634543,-0.017836691639127256,1.408296418923314
2022-12-15-02:40,17677.7,17683.4,17660.5,17680.7,926.362,13.819588206733982,-26.768971228942974,-40.588559435676956,17669.039999999997,17778.475,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00016403410814959892,0.9952939322123578,-0.00016403410814959892,-0.00016403410814959892,1.0232013138558202,1.021105490889255,5.0,0.006656976250940527,-0.00016402065529086407,17.76757326039315,-0.002906256141055563,1.4042035488073916
2022-12-15-02:45,17680.8,17693.5,17670.3,17691.1,770.289,14.40125458146219,-18.98667756348368,-33.38793214494587,17663.713333333333,17776.161666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0005880390763084939,0.9958793760519687,-0.0005880390763084939,-0.0005880390763084939,1.0225998083720402,1.0205052174689901,5.0,0.006065196624291502,-0.00058786621521556,17.944558428399255,-0.010444956046152509,1.3895367044602471
2022-12-15-02:50,17691.1,17699.5,17678.9,17696.8,1293.429,14.036820667158022,-12.33270114420884,-26.369521811366862,17659.893333333333,17773.81,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00032214401246168084,0.9962002443102171,-0.00032214401246168084,-0.00032214401246168084,1.0222704370219813,1.0201765207701758,5.0,0.005741150942543349,-0.00032209212965073064,18.043063947122967,-0.005779801039845084,1.3815054587709048
2022-12-15-02:55,17696.8,17722.0,17693.4,17714.1,2422.767,15.040594796317066,-3.808629616891267,-18.849224413208333,17659.833333333332,17771.91333333333,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0009771003491238453,0.9971741076203391,-0.0009771003491238453,-0.0009771003491238453,1.021272064055786,1.0191801927710495,5.0,0.0047589208596543475,-0.0009766231420167415,18.34877139808552,-0.01762127380364822,1.357161572820668
2022-12-15-03:00,17714.0,17721.2,17708.9,17718.3,1240.714,14.202004755976798,2.4537827207568625,-11.748222035219936,17662.6,17770.43,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00023707115632427955,0.997410536863259,-0.00023707115632427955,-0.00023707115632427955,1.0210299786035115,1.0189386031823395,5.0,0.004520749733326612,-0.00023704305717819896,18.424558624866055,-0.004349448867666088,1.3512586679545233
2022-12-15-03:05,17718.3,17724.6,17713.8,17713.8,889.228,11.220004264715525,5.081784361853352,-6.138219902862174,17668.82,17768.715,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0002540069611564046,0.9971572198172735,0.0002540069611564046,0.0002540069611564046,1.0212893602666056,1.0191974535540453,5.0,0.004775937404735364,0.00025403922365607734,18.34338187552173,0.004680560569266856,1.3575833159946313
2022-12-15-03:10,17713.9,17725.0,17713.2,17722.9,583.129,9.873658860475206,8.672268387850636,-1.2013904726245714,17674.906666666666,17767.23,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0005135918525163446,0.9976694831769332,-0.0005135918525163446,-0.0005135918525163446,1.0207649690451674,1.018674136443,5.0,0.004260025165181647,-0.0005134599867968603,18.508285281990794,-0.009418592615615154,1.3447967917995218
2022-12-15-03:15,17722.9,17723.0,17714.2,17715.8,714.478,6.715707560025003,8.872170867412933,2.15646330738793,17684.553333333333,17765.341666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00040069190433033154,0.9972698051710449,0.00040069190433033154,0.00040069190433033154,1.0211740632593842,1.0190823927096515,5.0,0.004662504656860023,0.00040077219205469916,18.379371947252643,0.0074176060636371765,1.354771964636734
2022-12-15-03:20,17715.7,17719.8,17703.9,17709.4,781.844,3.353878611324448,7.187281224374601,3.8334026130501533,17689.32,17762.866666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00036132471063688126,0.9969095320389768,0.00036132471063688126,0.00036132471063688126,1.0215431053502995,1.0194506788917548,5.0,0.005025579635673516,0.0003613899962731093,18.264697733126788,0.006642121159519722,1.3637705241693718
2022-12-15-03:25,17709.4,17710.0,17701.9,17709.6,867.249,1.4380315727954764,5.990449972243368,4.552418399447892,17693.093333333334,17760.536666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,1.1293373612880208e-05,0.9969207905743537,-1.1293373612880208e-05,-1.1293373612880208e-05,1.0215315687474928,1.0194391659193685,5.0,0.00501422957040254,-1.1293309842952404e-05,18.268259637886427,-0.00020626889068807121,1.3634892207361984
2022-12-15-03:30,17709.7,17736.0,17709.6,17736.0,1213.571,4.541116418630818,11.36409302739412,6.822976608763302,17696.92666666667,17758.975,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0014896068838809835,0.9984069172441353,-0.0014896068838809835,-0.0014896068838809835,1.0200110210808861,1.0179217327901244,5.0,0.003518267929634611,-0.001488497970230207,18.750948166877382,-0.027192267390632362,1.3264128572616947
2022-12-15-03:35,17735.9,17737.8,17729.3,17737.8,773.933,5.233445337721962,14.673144615346246,9.439699277624284,17702.413333333334,17757.614999999998,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00010148334836100786,0.9985082440625296,-0.00010148334836100786,-0.00010148334836100786,1.0199075121994046,1.0178184359258557,5.0,0.003416432703040817,-0.00010147819910022449,18.784789285375094,-0.0019028124513963724,1.323888942361205
2022-12-15-03:40,17737.7,17752.7,17737.7,17745.1,1187.47,5.667774892993833,17.941361617115035,12.273586724121202,17708.593333333334,17756.506666666668,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0004114658104604045,0.9989191806037948,-0.0004114658104604045,-0.0004114658104604045,1.0194879414537308,1.0173997245868238,5.0,0.0030036460769451434,-0.00041138117001304764,18.92329528842015,-0.007727708594666168,1.3136583144029368
2022-12-15-03:45,17745.1,17749.7,17730.5,17737.3,696.763,3.4749136623453474,17.485957217639225,14.011043555293877,17713.766666666666,17755.26833333333,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00043965459639944165,0.9984800977240867,0.00043965459639944165,0.00043965459639944165,1.0199362625591604,1.017847127396258,5.0,0.0034447181927350634,0.00043975125864692544,18.775376728043764,0.008321542920830195,1.324589978449546
2022-12-15-03:50,17737.3,17737.3,17726.7,17731.5,473.044,0.842775440344603,15.275206715810782,14.432431275466179,17717.346666666668,17753.706666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00032704800002798063,0.9981536001981499,0.00032704800002798063,0.00032704800002798063,1.020269885226326,1.018180066704207,5.0,0.0037729464512306077,0.0003271014860557475,18.666876425706054,0.0061414536289996135,1.3327248863796315
2022-12-15-03:55,17731.6,17731.6,17721.5,17724.9,575.39,-1.698032590047097,11.885382390395534,13.583414980442631,17720.293333333335,17751.960000000003,-1.0,-1.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0003722882230699049,0.9977820685307046,0.0003722882230699049,0.0003722882230699049,1.0206497904016718,1.018559193719888,5.0,0.00414670886718671,0.0003723575309309002,18.54492599596772,0.006950752016068133,1.3419883265704988
2022-12-15-04:00,17724.9,17726.9,17714.8,17718.5,1013.594,-3.7625411885670363,7.939603197592078,11.702144386159114,17722.12,17750.463333333333,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0003611391722893192,0.9974217953986363,0.0003611391722893192,0.0003611391722893192,1.0210184535875269,1.018927101773042,5.0,0.004509411067528113,0.0003612043908909346,18.428183159475118,0.006698508698490979,1.3509776470493047
2022-12-15-04:05,17718.6,17718.6,17710.1,17712.0,566.812,-5.294803286788367,3.759939455976564,9.054742742764931,17723.133333333335,17748.693333333336,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00036691551476395834,0.9970558929988795,0.00036691551476395834,0.00036691551476395834,1.0213931498357383,1.0193010305310324,5.0,0.004878048780487587,0.00036698283649494456,18.31111111111118,0.006762826927312548,1.360114075058967
2022-12-15-04:10,17712.1,17712.9,17707.0,17707.1,407.367,-6.067933419691686,-0.04715738677259651,6.020776032919089,17722.666666666668,17746.961666666666,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.000276686874102534,0.9967800588821396,0.000276686874102534,0.000276686874102534,1.0216757950138982,1.0195830967671524,5.0,0.005156123814740843,0.00027672515544630016,18.223835438307326,0.005067145068616716,1.3670059703871582
2022-12-15-04:15,17707.0,17710.8,17689.2,17693.0,1069.95,-7.813282229540828,-5.699147311392153,2.1141349181486757,17720.98,17745.126666666663,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0007966079613127781,0.9959863321380519,0.0007966079613127781,0.0007966079613127781,1.0224899943418637,1.020395628370861,5.0,0.005957158198157231,0.0007969253377040353,17.977273875056884,0.014523036210935831,1.3868590475956564
2022-12-15-04:20,17693.0,17720.7,17685.4,17717.7,1109.517,-3.440360878028957,-3.04640639889476,0.39395447913419734,17721.239999999998,17743.7,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0013950587820012457,0.9973767612571278,-0.0013950587820012457,-0.0013950587820012457,1.0210645552126176,1.0189731089681868,5.0,0.00455476726663151,-0.0013940861398488158,18.41369357066378,-0.025061868341483013,1.3521017687366195
2022-12-15-04:25,17717.6,17720.9,17702.6,17702.6,606.762,-3.559214474530556,-4.944867232661636,-1.3856527581310802,17719.886666666665,17742.02333333333,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0008526184653861113,0.9965267418361542,0.0008526184653861113,0.0008526184653861113,1.0219355049478944,1.0198422747373632,5.0,0.005411634449176805,0.0008529820478349048,18.144413974493638,0.01570655005010921,1.3733386228401223
2022-12-15-04:30,17702.6,17702.9,17696.6,17696.6,547.561,-3.9839395673352507,-7.361562109133956,-3.3776225417987056,17718.606666666667,17740.4,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00033899071490077254,0.9961889857748402,0.00033899071490077254,0.00033899071490077254,1.0222819903196432,1.0201880504032212,5.0,0.005752517432727089,0.000339048178746193,18.03958930906219,0.006151830512469041,1.3817871692840624
2022-12-15-04:35,17696.7,17698.8,17694.9,17697.6,329.605,-3.313221945287899,-8.347455459730554,-5.034233514442655,17717.82,17738.585,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,5.650643327238651e-05,0.9962452784517257,-5.650643327238651e-05,-5.650643327238651e-05,1.0222242264426022,1.0201304048439137,5.0,0.005695687550854478,-5.650483681396423e-05,18.056975894813696,-0.0010193240500994928,1.3803786803902922
2022-12-15-04:40,17697.6,17697.9,17683.0,17694.5,832.058,-2.9206562852527362,-9.41521794232176,-6.494561657069024,17716.813333333335,17736.64333333333,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0001751803373027347,0.9960707711533803,0.0001751803373027347,0.0001751803373027347,1.022403315713391,1.0203091272861988,5.0,0.005871881092994968,0.00017519568227397642,18.003186243520048,0.0031635042116966313,1.3847455141594431
2022-12-15-04:45,17694.5,17695.5,17692.2,17693.2,310.97,-2.3835543325357875,-10.069893155872705,-7.686338823336918,17713.960000000003,17734.626666666667,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-7.347185607333444e-05,0.995997590673429,7.347185607333444e-05,7.347185607333444e-05,1.0224784363422441,1.020384094045489,5.0,0.005945787082042742,7.347455519624013e-05,17.980724546905645,0.001322776101357705,1.3865772224320354
2022-12-15-04:50,17693.3,17706.6,17693.2,17706.1,639.937,0.4084466163701048,-7.0736688987817615,-7.482115515151866,17711.846666666665,17733.028333333332,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0007288280034366982,0.996723766205254,-0.0007288280034366982,-0.0007288280034366982,1.0217334969242575,1.0196406804867049,5.0,0.005212892731883301,-0.000728562472820049,18.20612619616309,-0.013100081138989732,1.3684129483127008
2022-12-15-04:55,17706.1,17708.0,17700.1,17708.0,387.809,1.9284232423092025,-4.5894806516880635,-6.517903893997266,17709.373333333333,17731.43,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0001073018939814768,0.9968307222913368,-0.0001073018939814768,-0.0001073018939814768,1.0216238688666475,1.0195312769802147,5.0,0.005105037271289525,-0.00010729613733917454,18.23980323836861,-0.001953447016757858,1.3657398261211267
2022-12-15-05:00,17707.9,17714.1,17700.6,17703.5,661.257,1.6673944863338352,-4.016812164496514,-5.684206650830349,17707.12,17729.663333333334,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00025415472511605653,0.9965774052453513,0.00025415472511605653,0.00025415472511605653,1.0218835523987118,1.0197904286025725,5.0,0.005360521930691586,0.0002541870251644429,18.1602428385583,0.004636321324745689,1.3720718348010266
2022-12-15-05:05,17703.6,17721.6,17692.2,17718.1,689.502,3.7443479310202403,-0.06768475429998944,-3.8120326853202298,17706.226666666666,17727.805,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0008243558070104909,0.9973992783278821,-0.0008243558070104909,-0.0008243558070104909,1.021041503879682,1.0189501048512901,5.0,0.004532088655103905,-0.0008240161191098716,18.420935515755,-0.014964332825921649,1.3515396952039909
2022-12-15-05:10,17718.2,17721.5,17706.4,17714.4,469.119,3.498371753972462,1.4355249456384627,-2.0628468083339992,17705.52666666667,17725.75,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00020884780997364316,0.9971909954234053,0.00020884780997364316,0.00020884780997364316,1.0212547684308015,1.019162932572689,5.0,0.004741904890935844,0.00020886962019583954,18.354164088603003,0.003847573804827799,1.3567398439314426
2022-12-15-05:15,17714.5,17714.5,17709.3,17711.7,241.372,2.4777602032432346,1.6537934965308523,-0.8239667067123823,17705.07333333333,17723.708333333332,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0001524299883547931,0.997039005195814,0.0001524299883547931,0.0001524299883547931,1.0214104501482406,1.0193182954073092,5.0,0.004895069360930648,0.0001524416063958256,18.30574368626491,0.002797938257719216,1.3605359182465504
2022-12-15-05:20,17711.7,17717.2,17710.5,17710.6,324.603,1.5300054047102467,1.4710414003529877,-0.058964004357259014,17704.98,17722.033333333333,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-6.210776829034703e-05,0.9969770832512397,6.210776829034703e-05,6.210776829034703e-05,1.02147388964183,1.0193816049578017,5.0,0.004957483089223169,6.21096970176982e-05,18.28609002085631,0.0011369641940375554,1.3620827988702986
2022-12-15-05:25,17710.5,17713.0,17708.8,17712.9,291.142,1.2804622014973823,1.8617292978888145,0.5812670963914321,17705.366666666665,17719.851666666666,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00012985729830391845,0.9971065564080768,-0.00012985729830391845,-0.00012985729830391845,1.0213412524143755,1.0192492394111432,5.0,0.0048269904984499235,-0.00012984886720990296,18.327232287660557,-0.002374428074906503,1.3588486312323138
2022-12-15-05:30,17713.0,17713.0,17700.8,17704.4,479.078,-0.3778645480960966,0.014470274247287307,0.3923348223433839,17706.126666666663,17717.85166666667,-1.0,-1.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0004799914258396092,0.9966280686545487,0.0004799914258396092,0.0004799914258396092,1.0218316051315262,1.0197385877389598,5.0,0.005309414608797525,0.0004801066401571852,18.176099344376226,0.008799025917008993,1.370805175555819
2022-12-15-05:35,17704.3,17716.8,17701.3,17715.8,343.411,0.8144947092393329,1.6140768862023833,0.7995821769630505,17706.0,17716.355,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0006437005095189622,0.9972698051710451,-0.0006437005095189622,-0.0006437005095189622,1.021174063259384,1.0190823927096513,5.0,0.0046625046568595785,-0.0006434933787917707,18.379371947252785,-0.011696199580367547,1.3547719646367176
2022-12-15-05:40,17715.8,17715.8,17711.0,17714.2,295.7,0.8980959170771279,2.1467260525787424,1.2486301355016145,17706.77333333333,17714.681666666664,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-9.031893881374499e-05,0.9971797368880282,9.031893881374499e-05,9.031893881374499e-05,1.0212662987823662,1.0191744393066375,5.0,0.004753248806042221,9.032301769185125e-05,18.350568609458733,0.001660080337556828,1.3570209949370842
2022-12-15-05:45,17714.2,17718.2,17713.9,17718.2,368.197,1.402404857069664,3.3522374211061106,1.9498325640364467,17708.213333333333,17713.32,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00022578205354381058,0.9974049075955709,-0.00022578205354381058,-0.00022578205354381058,1.0210357412090727,1.0189443539843572,5.0,0.004526419162216966,-0.00022575656669410193,18.422746892175972,-0.004142761366155964,1.3513991807861963
2022-12-15-05:50,17718.1,17728.4,17718.1,17724.0,604.601,2.269380562508034,5.353903407798498,3.084522845290464,17709.97333333333,17712.07333333333,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.000327293455359675,0.9977314051215077,-0.000327293455359675,-0.000327293455359675,1.0207016175745087,1.018610914735141,5.0,0.004197698036560116,-0.0003272399006996052,18.528419737664112,-0.006028657863609625,1.343252057488074
2022-12-15-05:55,17724.0,17736.5,17710.2,17713.4,713.35,0.5219732922404985,3.8674827836512122,3.3455094914107137,17711.233333333334,17710.818333333333,1.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,1,-0.0005982380375610323,0.9971347027465198,0.0005982380375610323,0.00018815796622105309,1.0213124227923824,1.0188025925255142,5.0,0.004386663610238095,0.0001881756690413905,18.467517529815268,0.0034865977804146493,1.3479354371302492
2022-12-15-06:00,17713.4,17716.4,17706.2,17716.3,591.798,0.12873405424697815,3.538610572781181,3.409876518534203,17712.773333333334,17709.456666666665,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.0001637044630056607,0.9972979515094882,0.0001637044630056607,0.0001637044630056607,1.0214796298800166,1.0189693887090998,6.0,0.00016371786331248472,0.00016371786331248472,19.937990254003637,0.0030234625106672114,1.3520108693912125
2022-12-15-06:05,17716.4,17734.6,17716.3,17733.0,542.43,2.5294802143806603,7.204096840105194,4.674616625724534,17714.566666666666,17708.503333333334,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.0009421907476545173,0.9982380392134788,0.0009421907476545173,0.0009421907476545173,1.0224425120743232,1.019929904662851,6.0,0.0011065069382500958,0.0009426347487906384,19.58863101616094,0.018794242434472915,1.3774208894445934
2022-12-15-06:10,17733.0,17733.9,17727.4,17731.1,428.094,2.706217333165638,8.733942625472991,6.027725292307354,17716.106666666667,17707.071666666667,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00010715061156601905,0.998131083127396,-0.00010715061156601905,-0.00010715061156601905,1.0223329626031148,1.0198206244046397,6.0,0.0009992435105625752,-0.00010714487114427129,19.627727287822285,-0.00209882134611924,1.3745299290792365
2022-12-15-06:15,17731.0,17735.9,17721.6,17732.1,504.582,2.393205783939008,9.617533968215866,7.2243281842768585,17718.013333333332,17705.836666666666,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,5.6396489897364476e-05,0.9981873758042815,5.6396489897364476e-05,5.6396489897364476e-05,1.02239062021954,1.019878140330014,6.0,0.0010556979461875393,5.639808020929671e-05,19.607129825182202,0.001106966137904803,1.376051487166264
2022-12-15-06:20,17732.1,17744.3,17729.4,17734.7,611.057,2.159929814562757,10.464222906120995,8.304293091558238,17719.12,17704.895,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.00014661599042832234,0.9983337367641845,0.00014661599042832234,0.00014661599042832234,1.0225405300222468,1.0200276817359875,6.0,0.0012024794788128013,0.00014662673907794854,19.55378898971295,0.0028749295089444534,1.3800075381925452
2022-12-15-06:25,17734.7,17734.7,17721.7,17724.2,475.643,-0.10771098258809886,8.14272661767609,8.250437600264188,17719.77333333333,17703.658333333333,1.0,-1.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0005922349710170857,0.997742663656885,-0.0005922349710170857,-0.0005922349710170857,1.0219351250497786,1.019423764519557,6.0,0.0006097079047502341,-0.0005920596345018181,19.771102212009268,-0.011577009162375123,1.3640311782787433
2022-12-15-06:30,17724.1,17727.5,17716.6,17719.1,479.994,-1.9871757047553995,5.26967404313109,7.2568497478864895,17720.266666666666,17702.79333333333,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0002877835887291156,0.997455571004768,-0.0002877835887291156,-0.0002877835887291156,1.021641071206008,1.0191304333001479,6.0,0.0003217902830623398,-0.0002877421830042026,19.878501632318866,-0.005688980110882766,1.3562712320348915
2022-12-15-06:35,17719.1,17731.8,17719.1,17731.0,465.701,-0.7027239716241516,6.202763790450263,6.905487762074414,17721.626666666667,17702.408333333333,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0006713662554958482,0.9981254538597074,0.0006713662554958482,0.0006713662554958482,1.0223271968414722,1.0198148728121021,6.0,0.0009935980669999456,0.000671591672263272,19.62978954244031,0.013350236153337209,1.3743777732705351
2022-12-15-06:40,17731.0,17735.0,17730.8,17733.8,319.2,0.21989706460487923,7.235333358981734,7.015436294376855,17723.02,17702.721666666668,1.0,1.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.00015790304785692855,0.9982830733549872,0.00015790304785692855,0.00015790304785692855,1.0224886381674638,1.0199759174031504,6.0,0.0011516704867500227,0.00015791551519939162,19.57221848201578,0.0030998483288500914,1.3786381359142164
2022-12-15-06:45,17733.9,17735.7,17730.1,17732.1,381.431,0.1388411847212856,7.223698071458784,7.084856886737499,17724.866666666665,17703.643333333333,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,-9.586673403479304e-05,0.9981873758042816,-9.586673403479304e-05,-9.586673403479304e-05,1.0223906202195403,1.019878140330014,6.0,0.0010556979461875393,-9.586213896628504e-05,19.607129825182202,-0.0018762347280014892,1.3760514871662668
2022-12-15-06:50,17732.2,17743.7,17717.2,17723.0,750.676,-1.5094448934522315,4.8206895465591515,6.330134440011383,17725.346666666668,17705.35166666667,1.0,-1.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0005133253156708957,0.9976751124446221,-0.0005133253156708957,-0.0005133253156708957,1.021865935910068,1.0193547454091079,6.0,0.0005419625820000107,-0.0005131935867719317,19.79626258000382,-0.010062253281288173,1.3622053085743064
2022-12-15-06:55,17723.0,17723.4,17714.2,17715.1,422.998,-3.3285791674800054,1.3372656887913763,4.665844856271382,17725.406666666666,17706.743333333332,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0004458478378279797,0.9972304002972253,-0.0004458478378279797,-0.0004458478378279797,1.021410440740306,1.0189003695986505,6.0,9.597254056248339e-05,-0.0004457484624500463,19.963600302016083,-0.00882415360729409,1.3501849996867754
2022-12-15-07:00,17715.0,17726.6,17703.3,17723.0,969.458,-2.3941283124254213,1.0746523876332503,3.4687807000586717,17725.726666666666,17709.275,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0004458478378279687,0.9976751124446221,0.0004458478378279687,0.0004458478378279687,1.021865935910068,1.0193547454091076,6.0,0.0005419625820000107,0.00044594724274782394,19.79626258000382,0.008902712510003697,1.3622053085743062
2022-12-15-07:05,17723.0,17725.1,17712.8,17719.2,328.472,-2.3276052264770035,-0.022627139656833606,2.30497808682017,17725.406666666666,17710.63,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00021443364207418965,0.9974612002724567,-0.00021443364207418965,-0.00021443364207418965,1.0216468369676508,1.0191361848926854,6.0,0.00032743572662496945,-0.00021441065282401528,19.87638395010491,-0.004244529583254244,1.3564233878435965
2022-12-15-07:10,17719.2,17719.2,17712.7,17715.4,310.241,-2.5956666351919653,-1.5885218659677776,1.0071447692241877,17725.539999999997,17711.67,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00021447963372328013,0.9972472881002912,-0.00021447963372328013,-0.00021447963372328013,1.0214277380252337,1.018917624376263,6.0,0.00011290887125015026,-0.00021445663461094888,19.95719129856811,-0.004262622410174577,1.3506414671128895
2022-12-15-07:15,17715.5,17715.8,17711.2,17711.3,323.08,-2.9772905172987345,-3.4587910067239136,-0.4815004894251793,17725.206666666665,17712.216666666667,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00023146384045406567,0.9970164881250598,-0.00023146384045406567,-0.00023146384045406567,1.0211913417978888,1.018681809082228,6.0,-0.00011855431481255785,-0.00023143705476602605,20.04515771246196,-0.004618833575542766,1.3444030789560681
2022-12-15-07:20,17711.3,17722.6,17706.7,17717.4,889.122,-1.6954703484159719,-3.024706012049137,-1.329235663633165,17724.166666666668,17713.248333333333,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0003443535924422701,0.9973598734540625,0.0003443535924422701,0.0003443535924422701,1.021543053258085,1.0190326562270116,6.0,0.00022581774250007847,0.0003444128889467102,19.914575067159713,0.006903810677141453,1.353684583286947
2022-12-15-07:25,17717.4,17725.0,17717.3,17724.9,356.748,0.2987302631925637,-0.8811402688443195,-1.1798705320368832,17723.753333333334,17714.45666666667,1.0,1.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.00042322310414100617,0.997782068530705,0.00042322310414100617,0.00042322310414100617,1.0219754853812764,1.019464025667319,6.0,0.0006492260096875313,0.0004233126756747474,19.75645641294294,0.00843009205660499,1.3650962689396628
2022-12-15-07:30,17724.9,17735.0,17724.9,17735.0,334.399,2.6829395276246997,2.844538759400166,0.16159923177546642,17723.946666666667,17715.711666666666,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.0005696575722506962,0.99835062456725,0.0005696575722506962,0.0005696575722506962,1.0225578273071745,1.0200449365135995,6.0,0.001219415809500024,0.0005698198579398017,19.547653950863623,0.01125762118661703,1.38046400561865
