interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,8,6,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8746509298611417,-0.0097671527424169,0.0435440881408563,-0.2243049093328614,0.5442262511602739,-0.0443681176300519,0.0449286052938217,-0.9875249262668102,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,8,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8436653270937119,-0.0123975582698114,0.0428405831017043,-0.2893881775693728,0.553362794380969,-0.0431539715032646,0.0440944552593263,-0.978671156032418,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,10,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8684040430840674,-0.0102898776422065,0.0422446758833322,-0.2435780942106007,0.5933169789044298,-0.0380698637885513,0.0433259689333819,-0.8786846486246527,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,12,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.820665399655605,-0.0144132924570154,0.0425286069224621,-0.3389081726399754,0.5751873206232521,-0.0403330116739174,0.0436079315006856,-0.9249008216150602,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,14,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8223178438149346,-0.0142665983786338,0.0426468106056649,-0.3345290814487965,0.5842400029894755,-0.0391941752331664,0.0436905262196991,-0.8970863622945932,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,16,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8539652597922758,-0.0115126152604828,0.0423656667120404,-0.2717439887995662,0.6119057383062696,-0.0358201031385345,0.0433943568425884,-0.825455329790248,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,18,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8084804584901165,-0.0155042060285964,0.0437972617723094,-0.3539994374351242,0.5932715751098836,-0.0380754447725014,0.044823037320967,-0.8494615056952142,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,20,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7834981875446044,-0.0177932235007651,0.0433791960769264,-0.4101787287438782,0.5778799918288504,-0.0399924088587816,0.0444109540382919,-0.9005077626636769,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,22,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7775629391304559,-0.0183477724190938,0.0433996735356688,-0.4227629132743209,0.5754562526350775,-0.040298922186518,0.0444290903467469,-0.907039101453686,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,24,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7659409104735844,-0.019446022416721,0.0429123478709339,-0.4531568040790549,0.569754383778402,-0.0410251187982566,0.043894090447527,-0.9346387720984892,C,2018-05-06-00:00,2018-06-28-00:00
