interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,8,34,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.206015152765013,0.017127356434959433,0.038809901686108435,0.4413140897259726,0.9594401166462346,-0.0037858122283721254,0.03955944366580128,-0.09569932935242262,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,36,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2006491069919543,0.01671962714431771,0.03897837863529153,0.42894619349763163,0.9519280243609364,-0.004504518004713951,0.03971784861455616,-0.11341294057561552,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,8,38,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2007765745877488,0.016729333651307896,0.038946661587286845,0.42954474066575105,0.9520290863414335,-0.004494811497723761,0.039647648330624494,-0.11336893074316075,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,2,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.0995595884160498,0.008677868185139206,0.0389988076454941,0.22251624367653822,0.5811158945162298,-0.04963022288362894,0.041359213866389785,-1.1999798411052616,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,4,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.090636836791969,0.007932878141932883,0.038090097535922435,0.20826615459441802,0.6926079606298352,-0.033582482699029886,0.039833011359427524,-0.8430816941255864,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,6,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1454302524538102,0.012414784934119707,0.03857801028521887,0.32180988190768406,0.7766227653836403,-0.02311427855711622,0.03988339623893117,-0.5795463961655754,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,8,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.175236811260838,0.01476363454599229,0.0386529861716242,0.38195327213374575,0.8243997309910145,-0.017655664088242744,0.03981351938746421,-0.4434590149245096,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,10,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2022275752218965,0.01683975307134334,0.03859285494604295,0.4363438023667118,0.8769720979826741,-0.012003315977340686,0.03967026321117393,-0.3025771700440775,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,12,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2620314286748464,0.02127850042589623,0.03881800224511232,0.5481606263901813,0.9540668324775958,-0.004299315522936765,0.0397331716286586,-0.10820469010421936,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,14,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2396330108211728,0.01964118550375658,0.03913584739107472,0.5018719872726182,0.9548294457854009,-0.004226259773725866,0.04003986573443675,-0.10555129734341298,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,16,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2105563249604625,0.017470994419754853,0.0386256083586588,0.45231635596590763,0.9403952329535604,-0.0056190096434774114,0.03945573335643765,-0.1424130073243362,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,18,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2177806266357272,0.018015021518943304,0.038645554338511065,0.4661602563943811,0.9557092176140961,-0.004142053087188648,0.03945473153065212,-0.10498241722848158,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,20,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.216619792969756,0.01792782275253892,0.03878955845225119,0.4621816660946926,0.9564232853642887,-0.004073763610742999,0.039598033013509074,-0.10287792854138016,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,22,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.228416496210859,0.01881011211386318,0.03884980349901542,0.48417521891300913,0.9706363498546505,-0.002725009520868581,0.03959988888029507,-0.06881356483362627,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,24,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.187841926397646,0.015739084676184907,0.038764601477656965,0.4060169349414454,0.9243205685426092,-0.007195431144197289,0.03956277267445414,-0.18187378330142698,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,26,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1730131508951072,0.01459047095293353,0.03882919454784666,0.37576032989699676,0.920575887128437,-0.007566603653198359,0.03960162340935778,-0.19106801695938522,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,28,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.186601940936091,0.01564358826451434,0.03878265490635363,0.40336558449358517,0.9456027200001355,-0.005114092155967167,0.0395004706025565,-0.1294691449988998,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,30,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1964618563572804,0.016400198698730797,0.038781355340197304,0.4228887452453682,0.9567084610567292,-0.004046505236050615,0.03943600691187068,-0.10260940579236413,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,32,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1760092431110987,0.014823709636866803,0.03891239225923596,0.38095086876465056,0.9387564694298812,-0.005778482540764649,0.03962203728763382,-0.14584011667083394,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,10,34,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1698025528431908,0.014339871331379655,0.03891557195295721,0.3684867165440687,0.9353912906828559,-0.006106832603401744,0.039617804127796113,-0.15414364167440442,E,2020-01-03-00:00,2020-02-14-00:00
