interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,multiple_macd_strategy,multiple_macd_strategy_net,trend_ref,start_opt,end_opt,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net
5m,20,14,21,0.8827339383913808,0.9550108814358336,0.9230757301294138,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,22,0.8827339383913808,0.9562298546177398,0.9242539413747188,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,23,0.8827339383913808,0.9490600505963008,0.9157652421332594,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,24,0.8827339383913808,0.9488891788088952,0.9171587345937184,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,25,0.8827339383913808,0.9494104345161084,0.9192244393760792,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,26,0.8827339383913808,0.9532804727683228,0.9229714318394272,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,27,0.8827339383913808,0.9550209950827728,0.9246566151811684,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,28,0.8827339383913808,0.957123206051806,0.9282692353844626,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,14,29,0.8827339383913808,0.9651749305419162,0.937671451560533,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,6,0.8827339383913808,0.8998224590122221,0.8449490106948083,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,7,0.8827339383913808,0.9115866715910078,0.8633052593264219,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,8,0.8827339383913808,0.9094640470529358,0.8612950577905716,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,9,0.8827339383913808,0.919083495324385,0.8733704343883204,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,10,0.8827339383913808,0.9579624171481822,0.9180889002064572,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,11,0.8827339383913808,0.9593170459891212,0.9209519599001776,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,12,0.8827339383913808,0.95054236165009,0.9125281934578708,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,13,0.8827339383913808,0.9530241688942722,0.9164679440663966,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,14,0.8827339383913808,0.9495110677034596,0.9115381431034508,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,15,0.8827339383913808,0.9507846257475826,0.9143143056065496,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,16,0.8827339383913808,0.9543568222355552,0.9193115068974026,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,17,0.8827339383913808,0.9457547750019814,0.9094773905290124,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,18,0.8827339383913808,0.9530921471729832,0.9180932724693348,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,19,0.8827339383913808,0.9531717944035676,0.9197327382478472,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,20,0.8827339383913808,0.9543772478817132,0.9224632850076108,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,21,0.8827339383913808,0.9565275518972512,0.9245416837858098,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,22,0.8827339383913808,0.9500412430323338,0.918272274287222,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,23,0.8827339383913808,0.9469415588558436,0.9168340602921872,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,24,0.8827339383913808,0.9517372109793976,0.9214772372306872,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,25,0.8827339383913808,0.953343313152647,0.9230322742474631,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,26,0.8827339383913808,0.9558609390726892,0.9270450214106012,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,27,0.8827339383913808,0.9537888163913072,0.9250353660967324,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,28,0.8827339383913808,0.962412611465704,0.9349878471113264,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,20,15,29,0.8827339383913808,0.961339484372992,0.9355348928690558,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,6,0.8827339383913808,0.938168077260232,0.8594989657634192,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,7,0.8827339383913808,0.928685436807793,0.8595371234534579,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,8,0.8827339383913808,0.9260943815102426,0.8585978610039485,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,9,0.8827339383913808,0.9363323018306616,0.8680896111578645,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,10,0.8827339383913808,0.9267797737597648,0.8621606527031899,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,11,0.8827339383913808,0.9334118349313107,0.869068941113416,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,12,0.8827339383913808,0.9281465267889026,0.8641665865463183,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,13,0.8827339383913808,0.930554515461006,0.8693603839140505,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,14,0.8827339383913808,0.9324261112314556,0.8711089018036486,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,15,0.8827339383913808,0.9364648159168706,0.8778626845687377,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,16,0.8827339383913808,0.9381708346211302,0.8824582145461684,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,17,0.8827339383913808,0.9384729914430752,0.8827424279961786,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,18,0.8827339383913808,0.9293229879062544,0.8726505227590317,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,19,0.8827339383913808,0.9328153762653753,0.8774207863462132,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,20,0.8827339383913808,0.9314930588933198,0.8746882573313285,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,21,0.8827339383913808,0.9285261464713516,0.8733862694691876,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,22,0.8827339383913808,0.9308734910498742,0.8755942186286008,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,23,0.8827339383913808,0.9374218560863504,0.8862636671507612,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,24,0.8827339383913808,0.936300684932732,0.883699607956603,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,25,0.8827339383913808,0.939436132125764,0.8881680175323465,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,26,0.8827339383913808,0.93676164157964,0.8871468584544993,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,27,0.8827339383913808,0.938764281117066,0.8890434298931507,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,28,0.8827339383913808,0.942318160505798,0.8908927641598524,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,4,29,0.8827339383913808,0.9518897704589222,0.903008064813099,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,6,0.8827339383913808,0.9310346502416555,0.8646472141860291,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,7,0.8827339383913808,0.92998449659121,0.8651419283053564,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,8,0.8827339383913808,0.931567806698076,0.8680898385656409,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,9,0.8827339383913808,0.9319461722905796,0.870660524094484,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,10,0.8827339383913808,0.9306148497084084,0.8694167505251553,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,11,0.8827339383913808,0.9320950341692784,0.8737663551917875,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,12,0.8827339383913808,0.9360960941843648,0.8805066811218597,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,13,0.8827339383913808,0.9327058068344082,0.8758270488371214,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,14,0.8827339383913808,0.9312523771657496,0.8759506048569862,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,15,0.8827339383913808,0.9349594308658756,0.8809343376321113,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,16,0.8827339383913808,0.9372907103089562,0.883130907926208,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,17,0.8827339383913808,0.9366680542751922,0.884046338605348,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,18,0.8827339383913808,0.940213390089022,0.888902857976237,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,19,0.8827339383913808,0.9338678161638824,0.8814034169873558,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,20,0.8827339383913808,0.9331679939032096,0.8822419521955287,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,21,0.8827339383913808,0.9411113645155366,0.8927831545401226,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,22,0.8827339383913808,0.9471232168906744,0.9000155258615761,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,23,0.8827339383913808,0.9483364848675384,0.9011684487302531,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,24,0.8827339383913808,0.9413174302990972,0.8944985055002627,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,25,0.8827339383913808,0.9515757215912968,0.9104184896354676,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,26,0.8827339383913808,0.9470607226923368,0.9014878829460926,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,27,0.8827339383913808,0.9466730491709404,0.9011188643882494,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,28,0.8827339383913808,0.9465507769136396,0.901002475907832,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,5,29,0.8827339383913808,0.948771435337296,0.9031162755968292,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,6,0.8827339383913808,0.9314045252151604,0.8679376832473421,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,7,0.8827339383913808,0.9336500124724268,0.8722523181592141,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,8,0.8827339383913808,0.9324227465516376,0.8725883974418334,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,9,0.8827339383913808,0.9354526763064548,0.8784064072646286,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,10,0.8827339383913808,0.9449510221685712,0.8918639719766427,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,11,0.8827339383913808,0.9376916690487548,0.8820075038868022,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,12,0.8827339383913808,0.92999195146666,0.8762538958612887,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,13,0.8827339383913808,0.9328239959763548,0.8789222953361001,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,14,0.8827339383913808,0.9355937462599656,0.8815320001542434,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,15,0.8827339383913808,0.9310420247167848,0.8772432923554307,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,16,0.8827339383913808,0.9331552745978552,0.8807309057816247,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,17,0.8827339383913808,0.9376772611952324,0.8880139830563802,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,18,0.8827339383913808,0.9343816949949708,0.8833894176332346,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,19,0.8827339383913808,0.9408180760768234,0.8925049271300868,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,20,0.8827339383913808,0.9458482488261,0.9003337536779145,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,21,0.8827339383913808,0.9448430206473916,0.8993768973739963,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,22,0.8827339383913808,0.9494231168940356,0.9083589886700734,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,23,0.8827339383913808,0.9533135796385716,0.9120811824330044,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,24,0.8827339383913808,0.94964984160876,0.9070321207384175,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,25,0.8827339383913808,0.951014461795567,0.908335500455667,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,26,0.8827339383913808,0.9446871128355508,0.900758996388266,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,27,0.8827339383913808,0.9442693646293956,0.9003606735469709,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,28,0.8827339383913808,0.9395606607470344,0.8943487261813456,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,6,29,0.8827339383913808,0.9396897278814896,0.8975189900232716,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,6,0.8827339383913808,0.9050635204331468,0.8441090103986127,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,7,0.8827339383913808,0.9024058252104612,0.8430627777487973,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,8,0.8827339383913808,0.9372327802126806,0.8800779559345192,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,9,0.8827339383913808,0.9410418056593424,0.8881743740171248,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,10,0.8827339383913808,0.935370621516373,0.8813217683070453,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,11,0.8827339383913808,0.931732462863209,0.8778938346689437,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,12,0.8827339383913808,0.933090191472697,0.8806694790058972,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,13,0.8827339383913808,0.9352684417098164,0.8827253558321672,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,14,0.8827339383913808,0.9425392010611996,0.8926184144150491,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,15,0.8827339383913808,0.950011484366543,0.9012262329854211,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,16,0.8827339383913808,0.9442974431978628,0.8973302995354271,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,17,0.8827339383913808,0.9470878499994752,0.8999819180367301,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,18,0.8827339383913808,0.9521983501570284,0.9094662591039228,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,19,0.8827339383913808,0.9571907760487058,0.9157906836525516,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,20,0.8827339383913808,0.9537710232283992,0.9125188408270708,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,21,0.8827339383913808,0.9597049964663668,0.9213243954300764,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,22,0.8827339383913808,0.9607996724848722,0.9223752930753472,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,23,0.8827339383913808,0.9547765626296562,0.9150356513328336,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,24,0.8827339383913808,0.9532405567066032,0.9135635789807632,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,25,0.8827339383913808,0.9490846459200052,0.909580650741488,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,26,0.8827339383913808,0.9467949207120172,0.9058444663423102,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,27,0.8827339383913808,0.9347756584822432,0.8928254507908495,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,28,0.8827339383913808,0.9380858858872884,0.8975121117525428,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,7,29,0.8827339383913808,0.9335999674125882,0.8932202167097241,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,6,0.8827339383913808,0.902775595852026,0.8434082319286115,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,7,0.8827339383913808,0.9074326905233816,0.850647332637217,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,8,0.8827339383913808,0.9402221844627612,0.8874007988806891,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,9,0.8827339383913808,0.9353335286023666,0.881286818746078,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,10,0.8827339383913808,0.9329792627800956,0.8805647822522361,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,11,0.8827339383913808,0.9415249803916976,0.8901428704891751,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,12,0.8827339383913808,0.9395667439751092,0.8882915014641779,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,13,0.8827339383913808,0.9481766206948612,0.8994855937383344,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,14,0.8827339383913808,0.941779344412816,0.8934168321497532,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,15,0.8827339383913808,0.9455886475904904,0.9000866445299026,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,16,0.8827339383913808,0.9493897249065932,0.9052429361731552,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,17,0.8827339383913808,0.96621082242487,0.9291487822284804,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,18,0.8827339383913808,0.96155235802448,0.9230978771530391,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,19,0.8827339383913808,0.9574281849077652,0.9191386383063136,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,20,0.8827339383913808,0.9608242847431376,0.9255414751494452,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,21,0.8827339383913808,0.9554242064639696,0.9172148031330228,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,22,0.8827339383913808,0.952538988922801,0.9144449714487146,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,23,0.8827339383913808,0.946323967210217,0.908478501394881,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,24,0.8827339383913808,0.9386184031652152,0.899550047110247,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,25,0.8827339383913808,0.9410037671404418,0.9018361244650636,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,26,0.8827339383913808,0.9319410984682666,0.890118098177088,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,27,0.8827339383913808,0.9338896257817876,0.8919791808457332,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,28,0.8827339383913808,0.93441971029825,0.8924854766003062,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,8,29,0.8827339383913808,0.9396762857474484,0.9005638971727175,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,6,0.8827339383913808,0.905709186489868,0.849031682105548,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,7,0.8827339383913808,0.9111206048626048,0.85847299898807,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,8,0.8827339383913808,0.9353335286023666,0.881286818746078,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,9,0.8827339383913808,0.9337362915229142,0.8812792813592071,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,10,0.8827339383913808,0.942701830159635,0.8912554957008084,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,11,0.8827339383913808,0.9419492941674652,0.8905440280688633,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,12,0.8827339383913808,0.9473563529997608,0.8987074486558169,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,13,0.8827339383913808,0.9416975037074892,0.8933391941508654,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,14,0.8827339383913808,0.9515652614068884,0.9057756619365316,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,15,0.8827339383913808,0.9551665919610496,0.9138540488918976,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,16,0.8827339383913808,0.959870336155556,0.9214831228408364,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,17,0.8827339383913808,0.9575209953583356,0.9192277370737224,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,18,0.8827339383913808,0.961813927564792,0.9264947769045836,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,19,0.8827339383913808,0.9535452334918784,0.9185297208258336,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,20,0.8827339383913808,0.9526379270143266,0.9145399527999584,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,21,0.8827339383913808,0.9450955943461596,0.9057576364908858,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,22,0.8827339383913808,0.946221625687006,0.9068367987386002,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,23,0.8827339383913808,0.9448126998616329,0.9054865169965044,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,24,0.8827339383913808,0.9418708696666226,0.901133388690876,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,25,0.8827339383913808,0.9383650621471878,0.8977792131750705,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,26,0.8827339383913808,0.9384879573006216,0.8978967929088046,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,27,0.8827339383913808,0.931280756795428,0.8910013158074495,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,28,0.8827339383913808,0.9362467119679052,0.8972770734277827,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,9,29,0.8827339383913808,0.9383824542551888,0.8977958530454858,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,10,6,0.8827339383913808,0.9149055246068788,0.8620392133689708,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,10,7,0.8827339383913808,0.9056297406995518,0.8518495507701175,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,10,8,0.8827339383913808,0.9007292116931656,0.8486820553849695,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,10,9,0.8827339383913808,0.942701830159635,0.8912554957008084,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
5m,21,10,10,0.8827339383913808,0.94509116790645,0.8950352185081654,after_CPI_drop,2022-09-13-19:00,2022-09-16-08:00,,,,,,,,,
